procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18749704 346092 8423604    0    0     0    46 1006 1061  0  1 99  0  0
 1  0      0 18757380 346140 8413008    0    0     0    76 1162 1077  0  1 99  0  0
 0  0      0 18775012 346172 8411396    0    0     0    41  984 1015  0  1 99  0  0
 0  0      0 18771772 346228 8411408    0    0     0    94  953  994  0  1 99  0  0
 1  0      0 18742288 346264 8441988    0    0     0    50 1026 1119  0  1 99  0  0
 0  0      0 18754132 346352 8423820    0    0     0    59 1155 1680  1  1 99  0  0
 0  0      0 18667516 346400 8429792    0    0     0   114 1202 1719  1  1 99  0  0
 0  0      0 18612384 346484 8444052    0    0     0  1302 1016 1375  0  1 99  0  0
 0  0      0 18700340 346540 8433140    0    0     0    98 1081 1251  0  1 99  0  0
 0  0      0 18751864 346592 8414228    0    0     0   129  990 1027  0  1 99  0  0
 0  0      0 18756088 346616 8413844    0    0     0  1699 1064 1057  0  1 99  0  0
 0  0      0 18755320 346680 8413844    0    0     0    78  940 1003  0  1 99  0  0
 0  0      0 18732292 346704 8422876    0    0     0    69 1178 1329  1  1 99  0  0
 0  0      0 18753152 346748 8414392    0    0     0   109  966  999  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 18751140 346784 8412564    0    0     0    93  985 1033  0  1 99  0  0
 0  0      0 18747428 346828 8415712    0    0     0    87 1026 1089  0  1 99  0  0
 1  0      0 18716980 346876 8443012    0    0     0    71  965 1031  0  1 99  0  0
 0  0      0 18752852 346936 8424696    0    0     0    87 1109 1122  1  1 99  0  0
 0  0      0 18774064 346984 8424368    0    0     0    64 1139 1092  1  1 99  0  0
 0  0      0 18763552 347024 8424460    0    0     0  1700  972 1010  0  1 99  0  0
 0  0      0 18761732 347056 8424444    0    0     0    51  967 1070  0  1 99  0  0
 0  0      0 18771708 347112 8413700    0    0     0    89  973 1014  0  1 99  0  0
 0  0      0 18763192 347152 8414076    0    0     0    71  935 1009  0  1 99  0  0
 0  0      0 18764932 347204 8414252    0    0     0    74  955 1001  0  1 99  0  0
 0  0      0 18759560 347236 8424500    0    0     0    68  988 1009  0  1 99  0  0
 0  0      0 18772280 347300 8414268    0    0     0    77  963 1010  0  1 99  0  0
 0  0      0 18760008 347324 8411796    0    0     0    63  934  963  0  1 99  0  0
 2  0      0 18767096 347392 8412108    0    0     0    79 1005 1073  0  1 99  0  0
 0  0      0 18750040 347420 8443060    0    0     0    54 1016 1040  0  1 99  0  0
 2  0      0 18768016 347464 8424656    0    0     0    74  951  976  0  1 99  0  0
 0  0      0 18717752 347504 8433644    0    0     0   120 1067 1329  0  1 99  0  0
 0  0      0 18723412 347532 8430964    0    0     0    78  980 1010  0  1 99  0  0
 0  0      0 18749924 347580 8424740    0    0     0   101 1185 1369  1  1 99  0  0
 0  0      0 18767868 347612 8414364    0    0     0    47  960  961  0  1 99  0  0
 0  0      0 18768392 347688 8414524    0    0     0   104  983 1047  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18761860 347728 8414536    0    0     0    65  964  979  0  1 99  0  0
 1  0      0 18758964 347808 8424620    0    0     0    80 1013 1123  0  1 99  0  0
 0  0      0 18764800 347840 8414540    0    0     0    96  963 1015  0  1 99  0  0
 0  0      0 18768504 347888 8412576    0    0     0    87  976 1011  0  1 99  0  0
 0  0      0 18764828 347924 8412088    0    0     0    73  960 1001  0  1 99  0  0
 0  0      0 18728584 347976 8443152    0    0     0    73 1007 1065  0  1 99  0  0
 0  0      0 18744936 348008 8424800    0    0     0    64  915  989  0  1 99  0  0
 0  0      0 18736300 348036 8424760    0    0     0    68  950  968  0  1 99  0  0
 0  0      0 18755352 348080 8424784    0    0     0    65  997 1021  0  1 99  0  0
 0  0      0 18760308 348132 8424884    0    0     0    74 1028 1110  0  1 99  0  0
 0  0      0 18773368 348168 8414292    0    0     0    67  971  988  0  1 99  0  0
 0  0      0 18768616 348208 8412196    0    0     0    93  973 1047  0  1 99  0  0
 0  0      0 18736056 348248 8421716    0    0     0   109 1017 1225  0  1 99  0  0
 0  0      0 18715332 348296 8449884    0    0     0    91 1006 1107  0  1 99  0  0
 1  0      0 18763548 348336 8424588    0    0     0    76 1025 1001  0  1 99  0  0
 0  0      0 18752096 348380 8427524    0    0     0    66  966 1044  0  1 99  0  0
 0  0      0 18733476 348424 8424972    0    0     0    61  970 1050  0  1 99  0  0
 0  0      0 18732836 348460 8424968    0    0     0    60 1131 1239  1  1 99  0  0
 0  0      0 18742292 348508 8414720    0    0     0    65  943  975  0  1 99  0  0
 0  0      0 18755940 348580 8415340    0    0     0    88 1033 1087  0  1 99  0  0
 0  0      0 18748756 348604 8412288    0    0     0    67  947  963  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18702564 348652 8441416    0    0     0    70 1103 1239  0  1 99  0  0
 0  0      0 18730124 348696 8422972    0    0     0    71  956  958  0  0 99  0  0
 0  0      0 18723596 348760 8423016    0    0     0    70 1000 1063  0  1 99  0  0
 1  0      0 18716152 348808 8426136    0    0     0    69  936 1001  0  1 99  0  0
 0  0      0 18733672 348860 8422636    0    0     0    81 1044 1110  0  1 99  0  0
 0  0      0 18739876 348884 8412920    0    0     0    47  942  973  0  1 99  0  0
 1  0      0 18745412 348920 8410960    0    0     0    85 1012 1019  0  1 99  0  0
 0  0      0 18744160 348960 8410500    0    0     0    60  967  993  0  1 99  0  0
 0  0      0 18713748 349020 8441524    0    0     0    78  970 1067  0  1 99  0  0
 0  0      0 18723140 349056 8422596    0    0     0    70  952 1000  0  1 99  0  0
 0  0      0 18730192 349112 8422976    0    0     0    71  978  986  0  1 99  0  0
 0  0      0 18686224 349168 8434560    0    0     0   115 1008 1379  0  1 99  0  0
 0  0      0 18688560 349200 8432148    0    0     0    83 1020 1108  0  1 99  0  0
 0  0      0 18738360 349260 8412636    0    0     0    99 1018 1074  0  1 99  0  0
 0  0      0 18740092 349300 8413020    0    0     0    71  964  957  0  0 99  0  0
 0  0      0 18737236 349364 8413564    0    0     0    73 1002 1031  0  1 99  0  0
 1  0      0 18708480 349380 8423316    0    0     0    61  997 1115  0  1 99  0  0
 0  0      0 18723160 349440 8413056    0    0     0    66  955  968  0  1 99  0  0
 1  0      0 18704064 349480 8413984    0    0     0    63  994 1055  0  1 99  0  0
 2  0      0 18698700 349512 8414204    0    0     0    78  975 1020  0  1 99  0  0
 8  0      0 18696920 349564 8465896    0    0     0    74 1323 1317  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18730000 349616 8430828    0    0     0    83  998 1039  0  1 99  0  0
 0  0      0 18727180 349656 8431328    0    0     0    47  967  968  0  1 99  0  0
 0  0      0 18723880 349696 8430256    0    0     0    53  997 1052  0  1 99  0  0
 0  0      0 18727952 349724 8427408    0    0     0    61 1002 1059  0  1 99  0  0
 0  0      0 18741552 349772 8417172    0    0     0    68  941  962  0  1 99  0  0
 0  0      0 18740328 349800 8414680    0    0     0    54 1008  996  0  1 99  0  0
 0  0      0 18736616 349848 8414956    0    0     0    64 1000 1038  0  1 99  0  0
 1  0      0 18709800 349932 8446108    0    0     0    95 1014 1098  0  1 99  0  0
 0  0      0 18715824 349968 8427712    0    0     0    62  965 1007  0  1 99  0  0
 0  0      0 18719648 350012 8427396    0    0     0    75  978  983  0  1 99  0  0
 1  0      0 18691204 350160 8437040    0    0     0   169 1073 1529  0  1 99  0  0
 0  0      0 18697208 350200 8434660    0    0     0   103 1037 1120  0  1 99  0  0
 0  0      0 18717492 350252 8420468    0    0     0    75  976 1050  0  1 99  0  0
 0  0      0 18738736 350288 8415804    0    0     0    54  940  958  0  1 99  0  0
 0  0      0 18728560 350336 8415288    0    0     0    87  957 1005  0  1 99  0  0
 0  0      0 18704112 350360 8445908    0    0     0    56 1131 1300  1  1 99  0  0
 0  0      0 18724420 350408 8427992    0    0     0    71 1004 1004  0  1 99  0  0
 0  0      0 18732228 350468 8428056    0    0     0    91 1003 1090  1  1 99  0  0
 0  0      0 18726948 350512 8430636    0    0     0    85 1028 1090  0  1 99  0  0
 0  0      0 18726744 350548 8431196    0    0     0    57  972 1091  0  1 99  0  0
 1  0      0 18739608 350600 8417808    0    0     0    72  969  968  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18740316 350664 8417892    0    0     0    70  951  982  0  1 99  0  0
 0  0      0 18749020 350704 8417944    0    0     0    60  950  982  0  0 99  0  0
 0  0      0 18721196 350752 8423612    0    0     0    67 1124 1266  1  1 99  0  0
 0  0      0 18738100 350784 8413820    0    0     0    62  979  985  0  1 99  0  0
 0  0      0 18742696 350832 8411836    0    0     0    69 1010 1047  0  1 99  0  0
 0  0      0 18752240 350868 8411852    0    0     0    71  926  959  0  1 99  0  0
 0  0      0 18711932 350948 8442528    0    0     0    88 1037 1126  0  1 99  0  0
 0  0      0 18724548 350984 8424116    0    0     0    76  929 1012  0  0 99  0  0
 0  0      0 18727540 351012 8427044    0    0     0    59  951  993  0  1 99  0  0
 0  0      0 18724120 351040 8427212    0    0     0    69  925  977  0  1 99  0  0
 0  0      0 18723332 351076 8424184    0    0     0    68 1036 1101  0  1 99  0  0
 0  0      0 18738936 351124 8414048    0    0     0    70  946  983  0  1 99  0  0
 1  0      0 18690112 351200 8423576    0    0     0   136 1075 1397  0  1 99  0  0
 0  0      0 18740468 351248 8412068    0    0     0   122 1026 1117  0  1 99  0  0
 1  0      0 18705928 351288 8442644    0    0     0    67 1094 1207  0  1 99  0  0
 0  0      0 18722264 351324 8424208    0    0     0    72  928  992  0  1 99  0  0
 0  0      0 18721900 351368 8423848    0    0     0    54  969  955  0  1 99  0  0
 1  0      0 18726876 351420 8423720    0    0     0    84 1005 1042  0  1 99  0  0
 0  0      0 18722532 351456 8424280    0    0     0    66 1004 1039  0  1 99  0  0
 0  0      0 18743088 351512 8414056    0    0     0    87 1098 1120  1  1 99  0  0
 0  0      0 18741732 351552 8415148    0    0     0    90 1022 1133  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18745888 351604 8411584    0    0     0    90  970 1097  0  1 99  0  0
 1  0      0 18706224 351628 8442844    0    0     0    68 1000 1128  0  1 99  0  0
 0  0      0 18721460 351664 8424500    0    0     0    41  971  974  0  1 99  0  0
 0  0      0 18750240 351716 8424508    0    0     0    66  990 1004  0  0 99  0  0
 0  0      0 18749808 351752 8424164    0    0     0    63  983 1054  0  1 99  0  0
 0  0      0 18752048 351800 8424432    0    0     0    71 1043 1123  0  1 99  0  0
 0  0      0 18759388 351828 8414200    0    0     0    77  982 1027  0  1 99  0  0
 0  0      0 18763100 351868 8412244    0    0     0    92  997 1035  0  1 99  0  0
 0  0      0 18723040 351920 8424516    0    0     0   118 1026 1239  0  1 99  0  0
 0  0      0 18731512 351960 8442368    0    0     0   101  994 1061  0  1 99  0  0
 0  0      0 18752900 352020 8424468    0    0     0    65  946 1022  0  1 99  0  0
 0  0      0 18751856 352064 8424328    0    0     0    74 1019 1014  0  1 99  0  0
 0  0      0 18747588 352108 8428004    0    0     0    73  986 1058  1  1 99  0  0
 1  0      0 18749096 352144 8424808    0    0     0  1693 1052 1174  0  1 99  0  0
 0  0      0 18758784 352192 8414564    0    0     0    91  918  996  0  1 99  0  0
 0  0      0 18758232 352244 8412616    0    0     0   105 1003 1047  0  1 99  0  0
 0  0      0 18762096 352280 8412644    0    0     0    75  952 1003  0  1 99  0  0
 0  0      0 18721104 352316 8443376    0    0     0    51 1080 1209  1  1 99  0  0
 0  0      0 18742264 352348 8424216    0    0     0   455  980 1027  0  1 99  0  0
 1  0      0 18730080 352384 8427712    0    0     0  1299 1038 1160  0  1 99  0  0
 0  0      0 18739784 352420 8427848    0    0     0   101  984 1029  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18740928 352444 8424824    0    0     0    54 1031 1113  0  1 99  0  0
 0  0      0 18742068 352488 8414612    0    0     0    77  934 1026  0  1 99  0  0
 1  0      0 18747120 352536 8412528    0    0     0    74  960 1018  0  1 99  0  0
 0  0      0 18767372 352592 8412628    0    0     0    70  967  996  0  1 99  0  0
 0  0      0 18685072 352656 8443316    0    0     0    69 1082 1203  1  1 99  0  0
 0  0      0 18712432 352696 8424888    0    0     0    53  900  988  0  0 99  0  0
 0  0      0 18722788 352728 8424396    0    0     0    77 1004 1037  0  1 99  0  0
 0  0      0 18678932 352864 8434080    0    0     0   173  993 1349  0  1 99  0  0
 0  0      0 18714212 352892 8424952    0    0     0    81 1024 1033  0  1 99  0  0
 0  0      0 18728672 352928 8414856    0    0     0    80  952 1049  0  1 99  0  0
 1  0      0 18725828 352940 8415940    0    0     0   106  948 1042  0  1 99  0  0
 0  0      0 18729056 352996 8415528    0    0     0    66  917  999  0  1 99  0  0
 0  0      0 18704824 353032 8443536    0    0     0    65 1072 1172  0  1 99  0  0
 0  0      0 18727100 353080 8424588    0    0     0    55  941 1017  0  1 99  0  0
 0  0      0 18721040 353104 8428268    0    0     0    75  962 1049  0  0 99  0  0
 0  0      0 18736108 353152 8425168    0    0     0    84  997 1077  0  1 99  0  0
 0  0      0 18743000 353208 8425104    0    0     0    72 1047 1095  0  1 99  0  0
 0  0      0 18754400 353244 8414352    0    0     0    87  972 1008  0  1 99  0  0
 0  0      0 18746604 353300 8412564    0    0     0    89  958 1008  0  1 99  0  0
 0  0      0 18753940 353332 8413456    0    0     0    67 1016 1068  1  1 99  0  0
 0  1      0 18721828 353384 8443616    0    0     0    73  955 1074  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18747656 353408 8427228    0    0     0    53  915  950  0  0 99  0  0
 0  0      0 18731320 353460 8429888    0    0     0    77  939 1014  0  0 99  0  0
 0  0      0 18730752 353488 8426568    0    0     0    65  954 1015  0  0 99  0  0
 0  0      0 18711788 353548 8425296    0    0     0    92 1020 1143  0  1 99  0  0
 0  0      0 18722524 353568 8415060    0    0     0    75  964  988  0  1 99  0  0
 0  0      0 18720208 353624 8413120    0    0     0   102  978 1008  0  1 99  0  0
 0  0      0 18694744 353708 8424684    0    0     0   128 1030 1336  0  1 99  0  0
 0  0      0 18693256 353780 8444252    0    0     0   111  969 1079  0  1 99  0  0
 0  0      0 18710344 353804 8425788    0    0     0    61  959  979  0  1 99  0  0
 0  0      0 18707696 353856 8426304    0    0     0    79  966 1028  0  1 99  0  0
 0  0      0 18699728 353884 8425300    0    0     0    58  972 1012  0  1 99  0  0
 0  0      0 18706964 353936 8427168    0    0     0    78 1018 1153  0  1 99  0  0
 0  0      0 18716364 353968 8417692    0    0     0    53  997 1004  0  1 99  0  0
 0  0      0 18716912 354044 8417748    0    0     0   120  967 1017  0  1 99  0  0
 1  0      0 18736584 354060 8417724    0    0     0    64 1059 1107  1  1 99  0  0
 0  0      0 18723356 354092 8428040    0    0     0    46  931 1011  0  1 99  0  0
 0  0      0 18736740 354164 8415616    0    0     0    90  911  968  0  1 99  0  0
 0  0      0 18728744 354212 8413884    0    0     0    69 1015 1097  0  1 99  0  0
 0  0      0 18753904 354256 8413916    0    0     0    73 1005 1045  1  0 99  0  0
 0  0      0 18716416 354304 8444468    0    0     0    69  976 1076  0  1 99  0  0
 0  0      0 18715768 354332 8429180    0    0     0    59  923 1026  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18707072 354404 8425296    0    0     0    93 1015 1088  0  1 99  0  0
 0  0      0 18733732 354452 8429132    0    0     0    75  989 1117  0  1 99  0  0
 0  0      0 18704248 354500 8444472    0    0     0    87 1002 1109  0  1 99  0  0
 0  0      0 18724584 354524 8426572    0    0     0    61  910  984  0  1 99  0  0
 0  0      0 18726172 354560 8425560    0    0     0    63  970 1033  0  1 99  0  0
 0  0      0 18732432 354604 8426092    0    0     0    74  914  984  0  1 99  0  0
 0  0      0 18705952 354656 8426372    0    0     0    67 1090 1219  1  1 99  0  0
 0  0      0 18733576 354700 8415980    0    0     0    71  942  998  0  1 99  0  0
 0  0      0 18697908 354768 8423056    0    0     0   150 1076 1307  0  1 99  0  0
 0  0      0 18727776 354816 8413992    0    0     0   122  961 1024  0  1 99  0  0
 2  0      0 18691408 354836 8444672    0    0     0    54 1005 1095  0  1 99  0  0
 0  0      0 18705800 354900 8426256    0    0     0    74  965 1036  0  1 99  0  0
 0  0      0 18704816 354936 8426264    0    0     0    74 1001  988  0  1 99  0  0
 0  0      0 18712200 355000 8426280    0    0     0    85  978 1020  0  1 99  0  0
 0  0      0 18713664 355036 8426244    0    0     0    47  993 1018  0  1 99  0  0
 0  0      0 18713392 355092 8416776    0    0     0    83  947 1041  0  1 99  0  0
 0  0      0 18717432 355132 8414072    0    0     0    75  939  990  0  1 99  0  0
 0  0      0 18715944 355192 8414072    0    0     0    90  963 1025  0  1 99  0  0
 0  0      0 18703364 355240 8444688    0    0     0    58 1192 1156  1  1 99  0  0
 0  0      0 18732296 355280 8425828    0    0     0    58  952  989  0  1 99  0  0
 0  0      0 18729808 355312 8426220    0    0     0    58  930  984  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18725176 355360 8426408    0    0     0    71  974 1003  0  1 99  0  0
 0  0      0 18751592 355416 8426432    0    0     0    66 1148 1179  1  1 99  0  0
 1  0      0 18753304 355456 8418924    0    0     0    67  959 1028  0  1 99  0  0
 0  0      0 18740388 355512 8416788    0    0     0    91  975 1088  0  1 99  0  0
 0  0      0 18699332 355580 8423236    0    0     0   145 1004 1329  0  1 99  0  0
 0  0      0 18675024 355636 8451440    0    0     0    98 1029 1127  0  1 99  0  0
 0  0      0 18714300 355668 8426540    0    0     0    86  922 1012  0  1 99  0  0
 0  0      0 18709380 355704 8426164    0    0     0    51  969  966  0  1 99  0  0
 0  0      0 18728720 355740 8426544    0    0     0    58  913  980  0  0 99  0  0
 0  0      0 18716656 355760 8426580    0    0     0    59 1067 1196  1  1 99  0  0
 0  0      0 18736344 355820 8416360    0    0     0    67  942  995  0  1 99  0  0
 0  0      0 18740628 355868 8413892    0    0     0    80  985  988  0  1 99  0  0
 0  0      0 18736684 355924 8416908    0    0     0    71  914  972  0  1 99  0  0
 0  0      0 18711188 355952 8445064    0    0     0    61 1033 1045  0  1 99  0  0
 0  0      0 18732160 355968 8429784    0    0     0    51  913  996  0  1 99  0  0
 0  0      0 18726380 356064 8426632    0    0     0   105  955 1007  0  1 99  0  0
 0  0      0 18730124 356092 8426304    0    0     0    47  922  976  0  1 99  0  0
 0  0      0 18722240 356136 8426412    0    0     0    89 1065 1095  0  1 99  0  0
 0  0      0 18745676 356172 8416528    0    0     0    57  941  969  0  1 99  0  0
 4  0      0 18737072 356216 8414512    0    0     0    98  957 1009  0  1 99  0  0
 0  0      0 18738920 356264 8414000    0    0     0    71  959  999  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 18704428 356308 8445436    0    0     0    80  978 1067  0  1 99  0  0
 0  0      0 18715860 356348 8429304    0    0     0    70  936  983  0  1 99  0  0
 0  0      0 18718856 356388 8429832    0    0     0    97 1113 1209  1  1 99  0  0
 0  0      0 18664904 356428 8441208    0    0     0   117 1066 1456  0  1 99  0  0
 0  0      0 18672512 356512 8435980    0    0     0    98  999 1082  0  1 99  0  0
 0  0      0 18721172 356552 8416240    0    0     0    89 1025 1051  0  1 99  0  0
 0  0      0 18715636 356604 8414496    0    0     0   104  927  966  0  1 99  0  0
 0  0      0 18719348 356644 8414136    0    0     0    64  982 1032  0  1 99  0  0
 0  0      0 18675888 356688 8445348    0    0     0    77 1071 1298  0  1 99  0  0
 0  0      0 18700096 356716 8426556    0    0     0    54  981  965  0  1 99  0  0
 0  0      0 18702412 356764 8426956    0    0     0    90  956 1003  0  1 99  0  0
 0  0      0 18706144 356788 8430104    0    0     0    59  963 1020  0  1 99  0  0
 0  0      0 18724360 356824 8427004    0    0     0    74  988 1037  0  1 99  0  0
 1  0      0 18744540 356876 8416796    0    0     0    99 1008 1081  1  1 99  0  0
 0  0      0 18738188 356928 8416312    0    0     0    93 1010 1055  0  1 99  0  0
 0  0      0 18734696 356960 8416660    0    0     0    65  954  966  0  1 99  0  0
 0  0      0 18726672 356996 8427076    0    0     0    66  992 1017  0  1 99  0  0
 0  0      0 18726596 357028 8416844    0    0     0    59  944  979  0  1 99  0  0
 0  0      0 18748784 357080 8416872    0    0     0    78 1220 1089  0  1 99  0  0
 0  0      0 18748740 357112 8416912    0    0     0    69  947  968  0  0 99  0  0
 0  0      0 18740580 357140 8426652    0    0     0    58  991 1073  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 18749452 357228 8422608    0    0     0   763 1156 1648  1  1 99  0  0
 0  0      0 18692688 357288 8429740    0    0     0  1117 1377 1839  1  1 99  0  0
 0  0      0 18649952 357372 8434840    0    0     0   219 1115 1649  1  1 99  0  0
 0  0      0 18697532 357444 8456792    0    0     0   109 1067 1157  0  1 99  0  0
 0  0      0 18759692 357520 8434328    0    0     0   255 1131 1240  0  1 99  0  0
 0  0      0 18726296 357560 8438040    0    0     0    87 1028 1069  0  1 99  0  0
 0  0      0 18715180 357616 8434808    0    0     0  1710 1019 1113  1  1 99  0  0
 0  0      0 18713796 357660 8434908    0    0     0    60 1069 1199  0  1 99  0  0
 0  0      0 18728620 357692 8424172    0    0     0    73  970  966  0  1 99  0  0
 0  0      0 18727572 357760 8422752    0    0     0   121  997 1140  0  1 99  0  0
 0  0      0 18722808 357812 8426100    0    0     0   698 1014 1025  0  1 99  0  0
 0  0      0 18713516 357864 8453520    0    0     0  1026 1134 1172  1  1 99  0  0
 0  0      0 18730852 357908 8434576    0    0     0    84  980  989  0  1 99  0  0
 0  0      0 18736428 357948 8434924    0    0     0    72  955 1008  0  1 99  0  0
 0  0      0 18755520 358016 8434904    0    0     0    90 1074 1075  0  1 99  0  0
 0  0      0 18743484 358048 8434864    0    0     0    57 1002 1020  0  1 99  0  0
 0  0      0 18749332 358108 8424192    0    0     0    73  991 1000  0  1 99  0  0
 1  0      0 18752932 358152 8425708    0    0     0    87  930  967  0  1 99  0  0
 0  0      0 18751456 358200 8422344    0    0     0    76  954 1029  0  1 99  0  0
 0  0      0 18718572 358244 8453640    0    0     0    75 1012 1089  0  1 99  0  0
 0  0      0 18734472 358308 8435204    0    0     0    82  956  963  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18727796 358332 8438400    0    0     0    35  955  997  0  1 99  0  0
 1  0      0 18677844 358436 8492876    0    0     0   136 1481 2481  1  1 99  0  0
 0  0      0 18026480 358604 8708708    0    0     1   803 5135 18833  5  2 93  0  0
 1  0      0 18083524 358688 8646216    0    0     0   523 3437 9583  3  1 95  0  0
 2  0      0 18171156 358740 8640632    0    0     0   474 3496 9644  3  1 95  0  0
 0  0      0 18030040 358824 8670960    0    0     0  1740 3775 12731  4  2 94  0  0
 0  0      0 18065876 358836 8646384    0    0     0  1137 3420 9591  3  1 95  0  0
 0  0      0 18438736 358904 8614736    0    0     0   346 3460 9521  3  1 95  0  0
 1  0      0 18482764 358940 8616376    0    0     0   221 3271 9060  3  1 95  0  0
 1  0      0 18467276 358988 8615688    0    0     0   326 3249 9157  3  1 95  0  0
 0  0      0 18451020 359044 8618788    0    0     0   120 3265 9253  3  1 95  0  0
 0  0      0 18447608 359092 8613084    0    0     0   290 3181 9062  3  1 95  0  0
 2  0      0 18461016 359140 8597324    0    0     0   372 3163 9034  3  1 96  0  0
 4  0      0 18447552 359180 8597624    0    0     0   308 3132 9104  3  1 95  0  0
 4  0      0 18417424 359236 8631376    0    0     0   273 3185 9204  3  1 96  0  0
 7  0      0 18420488 359276 8616388    0    0     0   312 3108 8962  3  1 96  0  0
 5  0      0 18405992 359332 8620788    0    0     0   382 3177 9046  3  1 96  0  0
 6  0      0 18403336 359388 8606944    0    0     0   266 3130 9147  3  1 95  0  0
 5  0      0 18387220 359452 8611484    0    0     0   366 3162 9174  3  1 95  0  0
 7  0      0 18393044 359480 8604060    0    0     0   381 3171 9106  3  1 95  0  0
 6  0      0 18379392 359528 8609856    0    0     0   398 3197 9187  3  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 18336624 359592 8619932    0    0     0   268 3168 9291  3  1 95  0  0
 5  0      0 18321976 359644 8630196    0    0     0   283 3215 9227  3  1 96  0  0
 5  0      0 18353500 359680 8612664    0    0     0   209 3117 8939  3  1 96  0  0
 3  0      0 18372304 359744 8596096    0    0     0   302 3101 8960  3  1 96  0  0
 3  0      0 18374296 359776 8598376    0    0     0   183 3171 9041  3  1 96  0  0
 6  0      0 18354204 359828 8622304    0    0     0   214 3662 9690  4  1 95  0  0
 3  0      0 18351964 359864 8603880    0    0     0   239 3101 8981  3  1 96  0  0
 2  0      0 18354704 359936 8609056    0    0     0   217 3144 9049  3  1 96  0  0
 2  0      0 18363464 359968 8610340    0    0     0   193 3179 9060  3  1 95  0  0
 2  0      0 18333812 360004 8612900    0    0     0   258 3134 9154  3  1 96  0  0
 2  0      0 18344592 360040 8604868    0    0     0   251 3126 9004  3  1 96  0  0
 2  0      0 18340124 360108 8607116    0    0     0   236 3087 8993  3  1 96  0  0
 5  0      0 18412612 360140 8592564    0    0     0   261 3109 8984  3  1 96  0  0
 2  0      0 18394692 360200 8606288    0    0     0   253 3127 9066  3  1 96  0  0
 3  0      0 18396848 360240 8597408    0    0     0   321 3122 9026  3  1 95  0  0
 3  0      0 18373092 360304 8611392    0    0     0   370 3190 9229  3  1 95  0  0
 3  0      0 18379512 360336 8597424    0    0     0   577 3071 9065  3  1 95  0  0
 3  0      0 18358120 360404 8604640    0    0     0   447 3223 9354  4  1 95  0  0
 6  0      0 18336208 360448 8617280    0    0     0   222 3156 9001  3  1 96  0  0
 4  0      0 18328840 360488 8619420    0    0     0   209 3082 8984  3  1 95  0  0
 4  0      0 18278420 360536 8628980    0    0     0   237 3098 9278  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18303588 360592 8618396    0    0     0   266 3135 9137  3  1 96  0  0
 2  0      0 18351480 360612 8590196    0    0     0   403 3151 9152  3  1 95  0  0
 1  0      0 18344524 360660 8584436    0    0     0   700 3385 10175  4  1 95  0  0
