procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 20141500 246480 8040948    0    0     0  1698 6459 17744  7  2 91  0  0
 0  0      0 20100308 246632 8045232    0    0     0   751 4358 12010  4  2 94  0  0
 2  0      0 20176736 246716 8038272    0    0     0   615 4443 12349  4  2 94  0  0
 1  0      0 20186884 246764 8035552    0    0     0   507 4713 13226  5  2 93  0  0
 0  0      0 20189624 246844 8022424    0    0     0   446 4664 13394  5  2 93  0  0
 0  0      0 20117028 246900 8015676    0    0     0  1416 3923 10078  4  1 95  0  0
 1  0      0 20143920 246992 8049764    0    0     0   554 3796 9639  3  1 95  0  0
 1  0      0 20147988 247048 8028964    0    0     0  2278 3973 10913  4  1 95  0  0
 0  0      0 20195304 247144 8020272    0    0     0  1049 3910 10170  4  1 95  0  0
 1  0      0 20165916 247184 8031160    0    0     0  1318 3660 9384  3  1 95  0  0
 1  0      0 20210524 247272 8033528    0    0     0   826 4298 11563  4  2 94  0  0
 1  0      0 20235788 247312 8015132    0    0     0   505 3850 9988  3  2 95  0  0
 0  0      0 20218328 247416 8029524    0    0     0   523 4540 12141  5  2 94  0  0
 1  0      0 20236824 247472 8007056    0    0     0   608 3909 10233  3  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20208912 247564 8027508    0    0     0   399 3982 10275  4  1 95  0  0
 0  0      0 20203544 247612 8024884    0    0     0   598 3997 10680  4  1 95  0  0
 1  0      0 20237160 247660 8009128    0    0     0   526 3940 10562  4  1 95  0  0
 0  0      0 20223740 247700 8012132    0    0     0   498 3727 9468  3  1 95  0  0
 2  0      0 20161276 247768 8060944    0    0     0   415 3995 10858  4  2 95  0  0
 1  0      0 20183660 247820 8027248    0    0     0   558 4158 11349  4  2 94  0  0
 0  0      0 20201844 247860 8022444    0    0     0   376 3917 10442  4  2 95  0  0
 2  0      0 19944928 248016 8147536    0    0     9   650 5597 16589  6  2 92  0  0
 3  0      0 19769276 248204 8206860    0    0    32  1034 4916 15091  5  2 93  0  0
 2  0      0 19834656 248316 8124216    0    0     0   521 4371 11827  5  2 94  0  0
 0  0      0 19968576 248420 8108776    0    0     0   553 4416 10990  4  2 94  0  0
 0  0      0 20023332 248472 8100504    0    0     0   774 4171 10958  4  2 95  0  0
 0  0      0 20000420 248552 8125276    0    0     0   433 4237 10640  4  2 94  0  0
 1  0      0 20024908 248612 8108632    0    0     0   626 3924 10074  3  1 95  0  0
 2  0      0 19572284 248840 8229500    0    0   317   905 6480 20281  7  3 91  0  0
 2  0      0 19638240 248996 8174552    0    0     0   722 4227 11065  4  2 94  0  0
 0  0      0 19775268 249064 8122740    0    0     0   603 4503 11289  4  2 94  0  0
 1  0      0 19775564 249124 8120232    0    0     0   725 4082 10371  4  2 95  0  0
 0  0      0 19842408 249200 8117004    0    0     0   415 4389 10511  4  2 94  0  0
 1  0      0 19843536 249268 8116260    0    0     0   435 4317 11234  4  2 94  0  0
 1  0      0 19695812 249504 8191128    0    0     9   793 5807 16569  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20011572 249688 8101544    0    0     0   776 4893 13351  5  2 94  0  0
 0  0      0 20060412 249788 8103132    0    0     0   805 5005 13026  5  2 93  0  0
 0  0      0 19798936 250080 8165228    0    0     3  1021 5952 18000  6  2 92  0  0
 1  0      0 19897792 250192 8163028    0    0     0   551 4142 11114  4  2 95  0  0
 1  0      0 19992788 250264 8117844    0    0     0   610 4576 12665  4  2 94  0  0
 0  0      0 19864428 250456 8157576    0    0     1   697 5154 14690  5  2 93  0  0
 2  0      0 19874352 250652 8117764    0    0     0   667 4328 11348  4  2 94  0  0
 0  0      0 19939052 250712 8113220    0    0     0   572 4804 13145  5  2 93  0  0
 1  0      0 20002768 250884 8092496    0    0     0   508 4427 11809  4  2 94  0  0
 1  0      0 20002028 250952 8104288    0    0     0   497 4188 10754  4  1 95  0  0
 0  0      0 20053252 251056 8077532    0    0     0   633 4382 11581  4  2 94  0  0
 0  0      0 20005284 251160 8117544    0    0     0   565 4076 10547  4  2 94  0  0
 0  0      0 20014716 251240 8105812    0    0     0   518 4003 10394  4  1 95  0  0
 3  0      0 20014592 251308 8094900    0    0     0   416 4091 11528  4  2 94  0  0
 0  0      0 20021508 251384 8093888    0    0     0   398 4303 11071  4  2 94  0  0
 2  0      0 20056788 251480 8099520    0    0     0   752 4168 10104  4  1 95  0  0
 2  0      0 20048136 251544 8092524    0    0     0   489 3824 9943  3  2 95  0  0
 3  0      0 20071756 251632 8076212    0    0     0   431 4121 11245  4  2 94  0  0
 2  0      0 20061188 251712 8087048    0    0     0   394 4194 11103  4  2 94  0  0
 0  0      0 20045988 251832 8102732    0    0     0   428 3986 10854  4  1 95  0  0
 3  0      0 20042576 251880 8092000    0    0     0   645 4066 11065  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20019404 252000 8105084    0    0     0   365 4466 12239  5  2 94  0  0
 0  0      0 20062440 252084 8082540    0    0     0   635 4245 11226  4  2 94  0  0
 0  0      0 20057932 252140 8087132    0    0     0   419 4057 10275  4  2 95  0  0
 0  0      0 20072184 252268 8082732    0    0     0   539 4101 10129  4  2 95  0  0
 0  0      0 20065392 252332 8090384    0    0    12   474 3954 9707  3  2 95  0  0
 0  0      0 20037384 252404 8069136    0    0     0   543 4613 12098  4  1 94  0  0
 2  0      0 20066576 252540 8074556    0    0     0   460 5436 14853  5  2 93  0  0
 0  0      0 20054676 252664 8065312    0    0     0   743 4338 12284  5  2 94  0  0
 1  0      0 20059296 252744 8051244    0    0     0   518 4173 11360  4  2 94  0  0
 2  0      0 20031964 252864 8091120    0    0     0   390 4939 14326  5  2 93  0  0
 0  0      0 20027868 252980 8075432    0    0     0   453 5393 16040  6  2 92  0  0
 1  0      0 20091848 253076 8044640    0    0     0   663 4597 12623  4  2 94  0  0
 0  0      0 20019220 253212 8095124    0    0     1   520 6147 14786  5  2 93  0  0
 0  0      0 20040296 253504 8077680    0    0     0   410 3453 10942  3  1 95  0  0
 5  0      0 20138852 253568 8089104    0    0     0   170 1618 1871  1  1 98  0  0
 1  0      0 20374280 253608 8055920    0    0     0   145 1881 2419  1  1 98  0  0
 0  0      0 20360752 253660 8052096    0    0     0    78 1620 2256  1  1 98  0  0
 1  0      0 20350828 253728 8063520    0    0     0   110 2343 3566  2  1 97  0  0
 2  0      0 20332208 253844 8086536    0    0     0   109 1995 5009  2  1 97  0  0
 0  0      0 20343496 253996 8061472    0    0     0   135 2923 6159  3  1 96  0  0
