procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20546764 372216 6733660    0    0     0   135 7834 35177 12  2 85  0  0
 1  0      0 20524092 372288 6742668    0    0     0   163 7128 33266 13  2 85  0  0
 0  0      0 20536512 372348 6741368    0    0     0   123 7914 35846 12  2 86  0  0
 3  0      0 20541416 372396 6732812    0    0     0   122 6993 32874 13  2 85  0  0
 4  0      0 20530760 372436 6748856    0    0     0   122 7926 38370 12  2 86  0  0
 1  0      0 20519612 372484 6747768    0    0     0   106 8434 46661 12  2 85  0  0
 0  0      0 20521520 372520 6755924    0    0     0    99 10877 56180 15  2 83  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 20515232 372548 6737068    0    0     0   107 6663 30398  9  2 89  0  0
 2  0      0 20511480 372596 6749852    0    0     0   109 8065 42335 11  2 87  0  0
 8  0      0 20528812 372628 6734144    0    0     0    99 7917 38626 12  2 86  0  0
 2  0      0 20498032 372732 6760216    0    0     0   117 8594 48185 14  2 84  0  0
 3  0      0 20567132 372788 6728820    0    0     0   143 8025 36782 12  2 86  0  0
 2  0      0 20566324 372816 6749908    0    0     0   108 7049 31326 12  2 86  0  0
 0  0      0 20603152 372888 6700752    0    0     0   132 8058 35577 11  2 87  0  0
 2  0      0 20549200 372920 6753668    0    0     0    85 7265 34281 11  2 87  0  0
 1  0      0 20552800 372992 6747256    0    0     0   175 7723 35914 10  2 88  0  0
 1  0      0 20565548 373016 6733252    0    0     0    69 6871 30349  9  2 89  0  0
 2  0      0 20570940 373080 6736032    0    0     0   132 8636 39092 11  2 87  0  0
 3  0      0 20566872 373100 6729676    0    0     0    75 6798 30058  9  2 89  0  0
 0  0      0 20579828 373152 6735440    0    0     0   112 8007 34152 12  2 86  0  0
 1  0      0 20546428 373192 6751784    0    0     0   140 8371 47581 14  2 84  0  0
 3  0      0 20524180 373260 6747168    0    0     0   165 8059 35574 10  2 88  0  0
 4  0      0 20479660 373308 6778400    0    0     2   202 8259 39154 12  2 85  0  0
 0  0      0 20884788 373428 6675088    0    0     7   247 4213 13146  4  1 94  0  0
 4  0      0 20747740 373600 6754828    0    0     3   242 6131 21361  7  2 92  0  0
 3  0      0 20743344 373812 6753900    0    0     1   240 8323 31847 10  2 88  0  0
 3  0      0 20734400 374036 6737492    0    0     5   288 8143 28546 10  2 88  0  0
 3  0      0 20720364 374080 6742464    0    0     0   136 6507 23129  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20801816 374140 6737856    0    0     0   135 6806 23229  9  2 89  0  0
 1  0      0 20774572 374176 6739600    0    0     0   135 6231 22076  9  2 89  0  0
 1  0      0 20787284 374216 6711200    0    0     0    90 6219 21984  9  2 89  0  0
 0  0      0 20756424 374284 6739356    0    0     0   126 6467 23545  9  2 89  0  0
 2  0      0 20717584 374324 6755604    0    0     0   455 6497 24911  9  2 90  0  0
 0  0      0 20731568 374376 6731552    0    0     0  1343 8014 32652 12  2 86  0  0
 1  0      0 20749072 374396 6706636    0    0     0    94 6983 27116  9  2 89  0  0
 0  0      0 20726704 374472 6712528    0    0     0   148 6495 23932  9  2 89  0  0
 1  0      0 20714400 374512 6715772    0    0     0    97 6200 22280  9  2 89  0  0
 5  0      0 20678516 374556 6741700    0    0     0   113 7739 29850 10  2 88  0  0
 0  0      0 20682448 374576 6712568    0    0     0    97 6426 23420  9  2 89  0  0
 1  0      0 20684516 374652 6721368    0    0     0   102 7038 25409 10  2 88  0  0
 1  0      0 20682216 374696 6716524    0    0     0    95 6438 24504  9  2 89  0  0
 1  0      0 20591636 374752 6742828    0    0     0    99 7195 26966  9  2 89  0  0
 2  0      0 20603076 374820 6738000    0    0     0   149 6728 26047 10  2 88  0  0
 3  0      0 20603676 374860 6728448    0    0     0   119 7615 27371 11  2 87  0  0
 1  0      0 20612648 374920 6719708    0    0     0   104 5908 21116  9  2 89  0  0
 0  0      0 20598600 374960 6716988    0    0     0   114 6843 25279  9  2 89  0  0
 1  0      0 20605736 375024 6707076    0    0     0   115 5820 20963  8  2 90  0  0
 1  0      0 20542328 375136 6726296    0    0     0   254 7401 26409 10  2 88  0  0
 1  0      0 20515108 375212 6742244    0    0     0   146 6100 23260  9  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20608448 375268 6713500    0    0     0   126 7128 26171  9  2 89  0  0
 1  0      0 20639680 375312 6707824    0    0     0   107 5949 21219  9  2 89  0  0
 2  0      0 20609384 375356 6716572    0    0     0   110 6646 25081  9  2 89  0  0
 1  0      0 20618924 375408 6699136    0    0     0  1714 6000 21656  9  2 89  0  0
 2  0      0 20602928 375464 6734412    0    0     0    61 6750 24313 10  2 88  0  0
 4  0      0 20616284 375492 6712108    0    0     0   124 5882 21020  9  2 89  0  0
 2  0      0 20629340 375524 6713568    0    0     0   112 6675 23963 10  2 88  0  0
 0  0      0 20628908 375548 6705408    0    0     0    90 5956 22028  8  2 90  0  0
 1  0      0 20645908 375580 6714604    0    0     0   123 6491 24052  8  2 90  0  0
 1  0      0 20622884 375640 6725576    0    0     0   137 6605 26448  8  2 90  0  0
 6  0      0 20636600 375716 6709292    0    0     0   132 6538 23868  8  2 90  0  0
 5  0      0 20625940 375768 6717448    0    0     0   132 6213 23178  8  2 90  0  0
 3  0      0 20564860 375804 6732992    0    0     0   126 6425 23748  8  2 90  0  0
 0  0      0 20538304 375856 6730252    0    0     0   198 6620 23240  9  2 89  0  0
 1  0      0 20587592 375912 6723204    0    0     0   158 6377 22864  8  2 90  0  0
 1  0      0 20635768 375940 6715628    0    0     0   105 6344 22962  8  2 90  0  0
 1  0      0 20650808 375984 6711220    0    0     0   124 6444 24495 10  2 88  0  0
 0  0      0 20626660 376044 6720896    0    0     0   112 6886 25971  9  2 89  0  0
 3  0      0 20620100 376080 6720204    0    0     0    91 6242 22475  9  2 89  0  0
 4  0      0 20621172 376192 6706712    0    0     0   139 6362 23707  9  2 89  0  0
 2  0      0 20624856 376252 6715632    0    0     0   119 6127 21982  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20632484 376304 6716632    0    0     0    83 6569 24653  8  2 90  0  0
 3  0      0 20623396 376380 6709136    0    0     0   124 6141 21634  8  2 90  0  0
 0  0      0 20628708 376400 6707172    0    0     0    92 6732 25032  9  2 89  0  0
 4  0      0 20616360 376476 6719916    0    0     0   157 6036 21644  8  2 90  0  0
 2  0      0 20573292 376492 6744648    0    0     0    77 7843 31691 11  2 87  0  0
 2  0      0 20581964 376536 6738748    0    0     0   121 6979 26841  9  2 89  0  0
 1  0      0 20569996 376580 6736236    0    0     0   118 6987 26000 10  2 88  0  0
 4  0      0 20604944 376612 6712552    0    0     0   115 5895 20904  9  2 89  0  0
 1  0      0 20591680 376628 6722556    0    0     0    87 6972 24834 10  2 88  0  0
 3  0      0 20613584 376700 6721040    0    0     0   139 5951 21121  9  2 89  0  0
 1  0      0 20622240 376764 6702304    0    0     0   111 6915 25173 10  2 88  0  0
 0  0      0 20580648 376852 6700252    0    0     0   211 5803 20832  9  2 89  0  0
 2  0      0 20592256 376864 6707696    0    0     0   111 6831 24339 10  2 88  0  0
 2  0      0 20649028 376924 6678092    0    0     0   166 6028 21067  9  2 89  0  0
 1  0      0 20634236 376964 6689432    0    0     0    76 6602 24161  9  2 89  0  0
 0  0      0 20677416 377060 6656324    0    0     0   155 6061 21757  9  2 90  0  0
 2  0      0 20608500 377092 6696176    0    0     0    88 6533 23448  9  2 89  0  0
 1  0      0 20597144 377144 6720448    0    0     0   123 6753 25618  9  2 89  0  0
 1  0      0 20621416 377192 6700512    0    0     0   107 7325 29283 10  2 88  0  0
 0  0      0 20594544 377272 6713936    0    0     0   158 6472 23785 10  2 88  0  0
 3  0      0 20594348 377296 6716864    0    0     0    65 6714 26521  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20566932 377348 6717476    0    0     0   139 7472 30056 10  2 88  0  0
 2  0      0 20586300 377380 6714556    0    0     0   101 6710 23738  9  2 89  0  0
 4  0      0 20585676 377420 6716636    0    0     0   116 6741 24628  9  2 89  0  0
 2  0      0 20578180 377484 6715732    0    0     0   117 7147 28659  9  2 89  0  0
 4  0      0 20597600 377532 6693316    0    0     0   128 6759 24265  8  2 90  0  0
 1  0      0 20619132 377556 6697056    0    0     0    99 6100 22370  8  2 90  0  0
 4  0      0 20616968 377612 6692216    0    0     0   111 6575 24607  9  2 89  0  0
 3  0      0 20606316 377632 6702404    0    0     0    83 6458 25263  9  2 89  0  0
 1  0      0 20540888 377680 6730028    0    0     0   128 6999 25644 10  2 88  0  0
 2  0      0 20622924 377932 6733124    0    0     3   395 9432 35327 13  2 85  0  0
 0  0      0 20659032 377988 6711420    0    0     0   141 7269 32569 11  2 86  0  0
 2  0      0 20663228 378048 6707156    0    0     0   118 7455 32570 11  2 87  0  0
 2  0      0 20660824 378076 6712160    0    0     0    75 7248 32364 11  2 87  0  0
 1  0      0 20637676 378124 6707800    0    0     0   117 7127 32392 11  2 87  0  0
 0  0      0 20589696 378160 6731144    0    0     0   136 7940 35932 12  2 85  0  0
 5  0      0 20616224 378216 6726992    0    0     0   174 7575 35395 12  2 86  0  0
 2  0      0 20610760 378276 6712356    0    0     0   123 7576 33642 14  2 84  0  0
 1  0      0 20598452 378312 6724452    0    0     0    97 10036 53992 17  2 81  0  0
16  0      0 20600572 378360 6714904    0    0     0   112 7806 34068 14  2 84  0  0
 1  0      0 20585252 378404 6720152    0    0     0   105 7889 39777 12  2 86  0  0
 1  0      0 20591352 378428 6704704    0    0     0    95 7620 34326 11  2 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20578604 378484 6710452    0    0     0   105 7075 31915 11  2 87  0  0
 0  0      0 20581320 378528 6705412    0    0     0   100 7737 34362 12  2 86  0  0
 2  0      0 20559592 378560 6710068    0    0     0    89 6890 32029 13  2 84  0  0
 0  0      0 20564840 378600 6705868    0    0     0   113 7785 34859 13  2 85  0  0
 5  0      0 20543620 378660 6714248    0    0     0    97 6796 31998 13  2 85  0  0
 5  0      0 20566824 378688 6706144    0    0     0   109 7833 35799 13  2 85  0  0
 3  0      0 20536540 378728 6710684    0    0     0    89 6718 30684 10  2 87  0  0
 2  0      0 20579360 378788 6689036    0    0     0   140 8100 35323 11  2 86  0  0
19  0      0 20569236 378808 6710660    0    0     0   111 6942 30705 12  2 86  0  0
 1  0      0 20508848 378876 6729556    0    0     0   157 7858 35302 11  2 87  0  0
 1  0      0 20557188 378916 6675572    0    0     0   131 6746 31456 12  2 86  0  0
 1  0      0 20563332 378956 6702188    0    0     0   139 7903 36303 12  2 86  0  0
 0  0      0 20550940 378992 6702884    0    0     0    76 6905 32180 12  2 85  0  0
 2  0      0 20481620 379040 6737228    0    0     0   130 9855 57396 16  2 82  0  0
 1  0      0 20508912 379088 6731680    0    0     0    99 11181 56157 18  3 79  0  0
 1  0      0 20498032 379124 6731460    0    0     0    71 7639 35605 14  2 84  0  0
 6  0      0 20558456 379172 6677444    0    0     0   119 9288 48776 15  2 82  0  0
 1  0      0 20514228 379220 6714244    0    0     0   111 7461 32758 13  2 85  0  0
 0  0      0 20483148 379240 6728932    0    0     0    94 8403 49188 14  2 84  0  0
 3  0      0 20508608 379296 6720008    0    0     0   134 8567 41154 14  2 84  0  0
18  0      0 20493112 379324 6710256    0    0     0    82 7352 33235 13  2 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20521224 379396 6702956    0    0     0   114 7287 32966 12  2 85  0  0
 3  0      0 20532444 379436 6702272    0    0     0   118 7410 33515 11  2 87  0  0
 2  0      0 20485892 379488 6711328    0    0     0   107 7060 31410 11  2 87  0  0
 5  0      0 20494492 379512 6709340    0    0     0    95 7506 34444 13  2 85  0  0
 2  0      0 20489036 379576 6709668    0    0     0   123 7190 32806 13  2 84  0  0
 0  0      0 20457652 379612 6724576    0    0     0    88 8113 38120 14  2 84  0  0
 3  0      0 20472900 379704 6724472    0    0     0   133 8074 39031 12  2 85  0  0
 1  0      0 20464324 379728 6732452    0    0     0   109 12705 67393 21  3 76  0  0
 0  0      0 20474204 379784 6695360    0    0     0   166 7611 34399 15  2 83  0  0
 0  0      0 20451612 379832 6726520    0    0     0   124 9145 47366 15  2 82  0  0
15  0      0 20477084 379892 6723824    0    0     0   160 14722 97229 23  3 74  0  0
 4  0      0 20499456 379924 6720516    0    0     0   102 14304 85118 22  3 75  0  0
20  0      0 20488908 380020 6727512    0    0     0   128 10721 60898 18  2 80  0  0
 1  0      0 20510164 380068 6687820    0    0     0   160 7719 35064 10  2 88  0  0
13  0      0 20665028 380248 6766612    0    0     0   389 7453 25348  9  2 90  0  0
 6  0      0 20697504 380376 6745468    0    0     0   179 7947 27846  8  2 90  0  0
 3  0      0 20698804 380428 6745716    0    0     0   123 10581 28844  8  2 90  0  0
 2  0      0 20686240 380448 6742420    0    0     0  1709 8684 28507  8  2 90  0  0
 1  0      0 20699636 380488 6728584    0    0     0   105 8054 28226  8  2 90  0  0
 0  0      0 20687404 380532 6731104    0    0     0   114 8322 28334  8  2 90  0  0
 5  0      0 20726112 380564 6703004    0    0     0   115 9037 28300  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 20684496 380608 6729924    0    0     0    90 11665 28763  8  2 91  0  0
 2  0      0 20679264 380660 6728636    0    0     0   120 8266 28338  8  2 90  0  0
 1  0      0 20664624 380736 6734324    0    0     0   107 8966 28715  8  2 90  0  0
 2  0      0 20663800 380824 6729372    0    0     0   117 8896 27361  8  2 90  0  0
 0  0      0 20660352 380844 6729260    0    0     0    82 7915 27707  8  2 90  0  0
 1  0      0 20643624 380904 6729360    0    0     0   121 7841 27925  8  2 90  0  0
 1  0      0 20649516 380992 6731032    0    0     0   691 9036 28698  8  2 90  0  0
 1  0      0 20649712 381068 6729516    0    0     0   798 11606 28949  8  2 90  0  0
 3  0      0 20672664 381092 6698288    0    0     0   113 10465 28543  8  2 90  0  0
 2  0      0 20652640 381144 6727008    0    0     0   126 8749 27906  8  2 90  0  0
 3  0      0 20587728 381264 6740200    0    0     0   230 11845 29534  8  2 90  0  0
 2  0      0 20607176 381316 6738324    0    0     0   113 11140 27980  8  2 90  0  0
 1  0      0 20630588 381376 6734536    0    0     0   118 8298 28600  8  2 90  0  0
 3  0      0 20654144 381416 6703324    0    0     0   104 10590 27785  8  2 90  0  0
 1  0      0 20617744 381460 6736164    0    0     0    77 12225 28326  8  2 90  0  0
 1  0      0 20624256 381492 6732612    0    0     0   129 11142 27852  8  2 90  0  0
 2  0      0 20651804 381536 6729764    0    0     0    93 8790 28470  8  2 90  0  0
 1  0      0 20650028 381560 6728736    0    0     0   108 7875 27830  8  2 90  0  0
 1  0      0 20640600 381604 6727792    0    0     0    99 8846 27756  8  2 90  0  0
 2  0      0 20644492 381652 6725268    0    0     0  1754 9623 28174  8  2 90  0  0
 1  0      0 20676308 381700 6697048    0    0     0    45 10111 27939  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20656716 381736 6697080    0    0     0   136 8049 28482  8  2 90  0  0
 1  0      0 20643268 381772 6725776    0    0     0    74 7870 28351  8  2 90  0  0
 2  0      0 20652744 381848 6723320    0    0     0   133 7898 27341  8  2 90  0  0
 1  0      0 20679256 381884 6723732    0    0     0    97 8688 28378  9  2 90  0  0
 3  0      0 20685512 381940 6694584    0    0     0   119 8115 27822  8  2 90  0  0
 2  0      0 20651472 381984 6730560    0    0     0    96 7925 27069  8  2 90  0  0
 2  0      0 20621192 382044 6736944    0    0     0   145 11408 28060  8  2 90  0  0
 3  0      0 20627216 382100 6737592    0    0     0   166 9947 28263  9  2 90  0  0
 3  0      0 20671348 382144 6731112    0    0     0   104 8499 28057  8  2 90  0  0
 1  0      0 20675720 382172 6725496    0    0     0    81 8179 28718  8  2 90  0  0
 3  0      0 20675368 382232 6724036    0    0     0   143 8603 27782  8  2 90  0  0
 1  0      0 20678764 382272 6726560    0    0     0    86 8556 28580  8  2 90  0  0
 2  0      0 20693132 382316 6693360    0    0     0   101 8091 27911  8  2 90  0  0
 3  0      0 20681540 382356 6703180    0    0     0    92 8733 28760  8  2 90  0  0
 1  0      0 20665840 382384 6726448    0    0     0   108 8957 28901  8  2 90  0  0
 2  0      0 20669268 382456 6723548    0    0     0   131 7951 27931  8  2 90  0  0
 0  0      0 20636348 382484 6724432    0    0     0   151 5666 18685  6  1 93  0  0
 2  0      0 20713368 382524 6680576    0    0     0   141 2052 4643  2  1 97  0  0
 4  0      0 20776640 382720 6642444    0    0     2   400 4369 11322  4  1 95  0  0
 1  0      0 20870364 382736 6668628    0    0     0    98 3713 10149  4  1 94  0  0
 1  0      0 21649100 382908 6585720    0    0     9   481 4100 12193  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21527464 383120 6592932    0    0     1   657 2962 8088  3  1 96  0  0
 0  0      0 21590188 383184 6543068    0    0     0   224 1762 4263  1  1 98  0  0
 1  0      0 21532544 383284 6564872    0    0     2   297 1896 4420  1  1 98  0  0
 0  0      0 21545124 383368 6545032    0    0     0   198 1458 2904  1  1 98  0  0
 0  0      0 21615136 383384 6539980    0    0     0   236 1327 1314  1  1 99  0  0
 1  0      0 21632780 383440 6544372    0    0     0   192 1112 1390  0  1 99  0  0
 0  0      0 21662628 383468 6551960    0    0     0    91 1165 1568  0  1 99  0  0
 1  0      0 21647388 383516 6564844    0    0     0   104 1927 5121  1  1 97  0  0
 0  0      0 21653052 383548 6542812    0    0     0    77 1136 1948  1  1 99  0  0
 1  0      0 21607856 383576 6599044    0    0     1    56 1717 3561  1  1 98  0  0
 0  0      0 21640056 383608 6563012    0    0     0   115 1224 2425  1  1 99  0  0
 0  0      0 21605204 383628 6599588    0    0     0    53 1964 4550  1  1 97  0  0
 0  0      0 21439192 383788 6647160    0    0     1   317 3045 9215  3  2 96  0  0
 0  0      0 21527168 383800 6610780    0    0     0   127 1523 2151  1  1 98  0  0
 0  0      0 21670396 383828 6579812    0    0     0   194 1276 1840  1  1 99  0  0
 0  0      0 21641600 383872 6601224    0    0     0    83 1452 2796  1  1 98  0  0
 0  0      0 21638404 383908 6593680    0    0     0    67  997 1195  0  1 99  0  0
 0  0      0 21676612 383936 6560276    0    0     0    67 1481 2735  1  1 98  0  0
 0  0      0 21667780 383968 6569092    0    0     0    90 1582 3107  1  1 98  0  0
 0  0      0 21669052 384000 6558552    0    0     0    49 1047 1256  0  1 99  0  0
 1  0      0 21666108 384036 6569128    0    0     0    93 1305 1934  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 21608320 384136 6556132    0    0     0   235 4886 14606  3  2 94  0  0
 0  0      0 21535020 384340 6556216    0    0     0   404 3108 9230  2  1 96  0  0
 0  0      0 21692264 384380 6555016    0    0     0   124 1609 2296  1  1 98  0  0
 1  0      0 21710900 384408 6571372    0    0     0   108 1736 4312  1  1 98  0  0
 3  0      0 21563392 384560 6592828    0    0    16   373 2665 7997  2  1 96  0  0
 1  0      0 21347800 384920 6639584    0    0     1   493 3341 9380  3  1 95  0  0
 0  0      0 21416004 385008 6611284    0    0     0   590 1765 3912  1  1 98  0  0
 0  0      0 21544764 385052 6582104    0    0     0   153 1532 2105  1  1 98  0  0
 0  0      0 21517400 385080 6616468    0    0     0   160 1622 3403  1  1 98  0  0
 0  0      0 21525736 385112 6596612    0    0     0    64  984 1085  0  1 99  0  0
 0  0      0 21602556 385176 6567308    0    0     0   401 3133 8899  3  2 96  0  0
 1  0      0 21546316 385280 6571628    0    0     0   300 2045 4784  2  1 97  0  0
 0  0      0 21611304 385312 6576216    0    0     0   129 1785 4307  1  1 98  0  0
 0  0      0 21483540 385488 6582544    0    0     9   551 3525 10122  3  2 95  0  0
 1  0      0 21452168 385688 6619916    0    0    11   540 3418 9085  3  1 96  0  0
 3  0      0 21194260 385940 6710440    0    0     8  1254 3381 9997  3  2 96  0  0
 0  0      0 21373384 386028 6654356    0    0     0   613 1929 3785  1  1 98  0  0
 2  0      0 21384488 386068 6643256    0    0     0   204 1214 1785  1  1 99  0  0
 0  0      0 21405652 386100 6659308    0    0     0   103 1929 4474  1  1 98  0  0
 3  0      0 21774264 386132 6590252    0    0     0   301 2480 6356  2  1 97  0  0
 1  0      0 21794080 386176 6515720    0    0     0   217 4186 7957  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 25173700 386512 6241916    0    0    39   363 4143 8014  5  1 94  0  0
